age,length_of_service,gender_short,STATUS,BUSINESS_UNIT,job_level,dept_category
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
29,6,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
29,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
22,0,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
28,6,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
28,6,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
24,1,1,0,1,0,1
25,2,1,0,1,0,1
26,3,1,0,1,0,1
27,4,1,0,1,0,1
28,5,1,0,1,0,1
23,0,1,0,1,0,1
23,0,0,0,1,0,1
24,1,0,0,1,0,1
25,2,0,0,1,0,1
26,3,0,0,1,0,1
27,4,0,0,1,0,1
28,5,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,0,0,1,0,1
22,0,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
22,0,1,0,1,0,1
22,0,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
22,0,1,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,0,0,1,0,1
23,1,0,0,1,0,1
24,2,0,0,1,0,1
25,3,0,0,1,0,1
26,4,0,0,1,0,1
27,5,0,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
24,2,1,0,1,0,1
25,3,1,0,1,0,1
26,4,1,0,1,0,1
27,5,1,0,1,0,1
22,0,1,0,1,0,1
23,1,1,0,1,0,1
